Timestamp,Station Name,Latitude,Longitude,AQI,PM2.5,PM10,CO,NO2,O3,SO2,Temperature,Humidity,Pressure,Wind Speed,Air Quality Level
2025-05-15 15:00:00,"Hà Nội/Mầm non Vân Hà – Đông Anh, Vietnam",21.148273,105.913306,39,39,13.0,0.1,4.8,,,31.5,72.0,1007.0,5.6,Tốt
2025-05-15 16:00:00,"Bắc Ninh/Phù Xá - Văn Môn, Vietnam",21.1638526,105.9235646,5,5,4.0,1.0,,1.0,132.0,31.5,72.0,1007.0,5.6,Tốt
2025-05-15 16:00:00,"Thái nguyên/Đường Hùng Vương - Tp Thái Nguyên, Vietnam",21.593151,105.8431043,78,78,43.0,2.0,,,3.0,31.5,72.0,1007.0,5.6,Trung bình
2025-05-15 16:00:00,"Lạng Sơn/phường Chi Lăng - TP Lạng Sơn, Vietnam",21.843325,106.7506,28,28,20.0,1.0,,12.0,12.0,25.9,92.6,979.5,1.0,Tốt
2025-05-15 16:00:00,"Viet Tri, Vietnam (Tp Việt Trì)",21.33847,105.3673,33,33,19.0,12.0,20.0,41.0,15.0,31.5,72.0,1007.0,5.6,Tốt
2025-05-15 16:00:00,"Ninh Bình/Cúc Phương, Đông Phong, Nho Quan - KTTV - Trạm cảm biến, Vietnam",20.320741,105.745489,44,44,32.0,74.0,13.0,1.0,4.0,30.0,74.0,1007.0,5.1,Tốt
2025-05-15 16:00:00,"Thanh Hoá/UBND P. Lam Sơn, TX. Bỉm Sơn, Vietnam",19.91053,105.4039,18,18,12.0,3.0,,6.0,20.0,30.4,72.9,1009.3,1.0,Tốt
2025-05-15 15:00:00,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",16.46226,107.596351,73,73,47.0,7.0,6.0,4.0,28.0,28.5,85.5,1008.0,2.0,Trung bình
2025-05-15 16:00:00,"Da Nang, Vietnam (TP Đà Nẵng)",16.074,108.217,26,26,18.0,3.0,19.0,,,30.0,68.0,1009.0,1.2,Tốt
2025-05-15 15:00:00,"Gia Lai/Phù Đổng, Thành phố Pleiku - KTTV - Trạm cảm biến, Vietnam",13.968848,108.017617,41,34,41.0,21.0,109.0,2.0,43.0,30.4,57.6,924.7,1.0,Tốt
2025-05-15 14:00:00,"Nha Trang, Vietnam",12.284358,109.192524,6,6,4.0,1.0,1.0,15.0,,32.0,68.0,1008.5,4.3,Tốt
2025-05-15 16:00:00,"Vũng Tàu/Tiểu học Tóc Tiên - TX.Phú Mỹ, Vietnam",10.589853,107.131743,62,47,62.0,2.0,4.0,10.0,2.0,26.0,94.0,1007.0,2.5,Trung bình
2025-05-15 16:00:00,"Vũng Tàu/Ngã tư Giếng nước - Tp.Vũng Tàu, Vietnam",10.367976,107.0844,10,10,10.0,5.0,4.0,7.0,3.0,26.9,78.5,1007.9,2.5,Tốt
2025-05-15 17:00:00,"Hà Nội/TT giao lưu văn hóa phố cổ - Hoàn Kiếm, Vietnam",21.035584,105.852771,29,29,10.0,0.1,24.7,,,26.0,97.0,1007.0,4.1,Tốt
2025-05-15 17:00:00,"Hà Nội/Chi cục BVMT, Vietnam",21.01525,105.80013,74,74,,0.1,,,,26.0,100.0,1007.0,5.1,Trung bình
2025-05-15 17:00:00,"Hanoi, Vietnam (Hà Nội)",21.0491,105.8831,69,69,48.0,9.0,,5.0,6.0,28.5,84.0,1007.0,4.6,Trung bình
2025-05-15 17:00:00,"Bắc Ninh/UBND_xã Xuân Lâm, Vietnam",21.0243474,106.0172877,46,46,39.0,3.0,,33.0,,26.0,100.0,1007.0,5.1,Tốt
2025-05-15 17:00:00,"Hà Nội/UBND xã An Khánh - Hoài Đức, Vietnam",21.002383,105.718038,39,39,13.0,0.1,24.3,,,26.0,97.0,1007.0,4.1,Tốt
2025-05-15 17:00:00,"Hà Nội/Mầm non Vân Hà – Đông Anh, Vietnam",21.148273,105.913306,29,29,11.0,0.1,4.6,,,26.0,97.0,1007.0,4.1,Tốt
2025-05-15 17:00:00,"Bắc Ninh/Phù Xá - Văn Môn, Vietnam",21.1638526,105.9235646,4,4,3.0,1.0,,1.0,132.0,26.0,100.0,1007.0,5.1,Tốt
2025-05-15 17:00:00,"Thái nguyên/Đường Hùng Vương - Tp Thái Nguyên, Vietnam",21.593151,105.8431043,74,74,40.0,3.0,,,2.0,28.5,84.0,1007.0,4.6,Trung bình
2025-05-15 17:00:00,"Lạng Sơn/phường Chi Lăng - TP Lạng Sơn, Vietnam",21.843325,106.7506,61,61,37.0,1.0,,16.0,12.0,27.2,85.7,977.0,1.0,Trung bình
2025-05-15 17:00:00,"Viet Tri, Vietnam (Tp Việt Trì)",21.33847,105.3673,35,35,20.0,12.0,20.0,46.0,14.0,28.5,84.0,1007.0,4.6,Tốt
2025-05-15 17:00:00,"Ninh Bình/Cúc Phương, Đông Phong, Nho Quan - KTTV - Trạm cảm biến, Vietnam",20.320741,105.745489,34,34,33.0,74.0,13.0,1.0,5.0,26.0,97.0,1007.0,4.1,Tốt
2025-05-15 17:00:00,"Thanh Hoá/UBND P. Lam Sơn, TX. Bỉm Sơn, Vietnam",19.91053,105.4039,19,19,13.0,3.0,,3.0,20.0,30.2,74.2,1006.5,3.0,Tốt
2025-05-15 16:00:00,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",16.46226,107.596351,88,88,52.0,6.0,6.0,5.0,28.0,29.5,74.5,1008.0,2.5,Trung bình
2025-05-15 17:00:00,"Da Nang, Vietnam (TP Đà Nẵng)",16.074,108.217,26,26,17.0,3.0,19.0,,,32.0,62.0,1008.5,1.8,Tốt
2025-05-15 16:00:00,"Gia Lai/Phù Đổng, Thành phố Pleiku - KTTV - Trạm cảm biến, Vietnam",13.968848,108.017617,43,34,43.0,22.0,111.0,3.0,45.0,30.4,57.6,924.7,1.0,Tốt
2025-05-15 15:00:00,"Nha Trang, Vietnam",12.284358,109.192524,5,5,4.0,1.0,1.0,15.0,,30.5,72.0,1009.0,3.8,Tốt
2025-05-15 17:00:00,"Vũng Tàu/Tiểu học Tóc Tiên - TX.Phú Mỹ, Vietnam",10.589853,107.131743,65,40,65.0,3.0,10.0,9.0,1.0,29.0,83.0,1007.0,2.5,Trung bình
2025-05-15 17:00:00,"Vũng Tàu/Ngã tư Giếng nước - Tp.Vũng Tàu, Vietnam",10.367976,107.0844,11,10,11.0,7.0,5.0,7.0,3.0,30.3,73.3,1007.7,4.3,Tốt
2025-05-15 17:00:00,"Hà Nội/TT giao lưu văn hóa phố cổ - Hoàn Kiếm, Vietnam",21.035584,105.852771,29,29,10.0,0.1,24.7,,,26.0,97.0,1007.0,4.1,Tốt
2025-05-15 18:00:00,"Hà Nội/Chi cục BVMT, Vietnam",21.01525,105.80013,70,70,,0.1,,,,26.0,100.0,1008.0,5.1,Trung bình
2025-05-15 18:00:00,"Hanoi, Vietnam (Hà Nội)",21.0491,105.8831,71,71,50.0,12.0,,3.0,6.0,26.0,100.0,1008.0,5.1,Trung bình
2025-05-15 18:00:00,"Bắc Ninh/UBND_xã Xuân Lâm, Vietnam",21.0243474,106.0172877,42,42,37.0,2.0,,30.0,,26.0,97.0,1007.0,4.1,Tốt
2025-05-15 17:00:00,"Hà Nội/UBND xã An Khánh - Hoài Đức, Vietnam",21.002383,105.718038,39,39,13.0,0.1,24.3,,,26.0,97.0,1007.0,4.1,Tốt
2025-05-15 17:00:00,"Hà Nội/Mầm non Vân Hà – Đông Anh, Vietnam",21.148273,105.913306,29,29,11.0,0.1,4.6,,,26.0,97.0,1007.0,4.1,Tốt
2025-05-15 18:00:00,"Bắc Ninh/Phù Xá - Văn Môn, Vietnam",21.1638526,105.9235646,4,4,3.0,1.0,,1.0,128.0,26.0,100.0,1008.0,5.1,Tốt
2025-05-15 18:00:00,"Thái nguyên/Đường Hùng Vương - Tp Thái Nguyên, Vietnam",21.593151,105.8431043,52,52,36.0,3.0,,,3.0,26.0,100.0,1008.0,5.1,Trung bình
2025-05-15 18:00:00,"Lạng Sơn/phường Chi Lăng - TP Lạng Sơn, Vietnam",21.843325,106.7506,79,79,48.0,1.0,,13.0,13.0,27.2,85.7,977.0,1.0,Trung bình
2025-05-15 18:00:00,"Viet Tri, Vietnam (Tp Việt Trì)",21.33847,105.3673,33,33,20.0,12.0,20.0,30.0,14.0,26.0,100.0,1008.0,5.1,Tốt
2025-05-15 17:00:00,"Ninh Bình/Cúc Phương, Đông Phong, Nho Quan - KTTV - Trạm cảm biến, Vietnam",20.320741,105.745489,34,34,33.0,74.0,13.0,1.0,5.0,26.0,97.0,1007.0,4.1,Tốt
2025-05-15 18:00:00,"Thanh Hoá/UBND P. Lam Sơn, TX. Bỉm Sơn, Vietnam",19.91053,105.4039,21,21,15.0,3.0,,1.0,20.0,30.2,74.2,1006.5,3.0,Tốt
2025-05-15 17:00:00,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",16.46226,107.596351,91,91,54.0,9.0,6.0,5.0,28.0,29.5,78.5,1008.0,2.8,Trung bình
2025-05-15 18:00:00,"Da Nang, Vietnam (TP Đà Nẵng)",16.074,108.217,25,25,16.0,3.0,19.0,,,30.0,74.0,1010.0,2.5,Tốt
2025-05-15 17:00:00,"Gia Lai/Phù Đổng, Thành phố Pleiku - KTTV - Trạm cảm biến, Vietnam",13.968848,108.017617,43,33,43.0,23.0,113.0,5.0,47.0,30.4,57.6,924.7,1.0,Tốt
2025-05-15 16:00:00,"Nha Trang, Vietnam",12.284358,109.192524,6,6,4.0,1.0,1.0,14.0,,30.0,74.0,1009.0,2.5,Tốt
2025-05-15 18:00:00,"Vũng Tàu/Tiểu học Tóc Tiên - TX.Phú Mỹ, Vietnam",10.589853,107.131743,65,38,65.0,3.0,2.0,10.0,3.0,30.0,84.0,1008.0,3.6,Trung bình
2025-05-15 18:00:00,"Vũng Tàu/Ngã tư Giếng nước - Tp.Vũng Tàu, Vietnam",10.367976,107.0844,12,10,12.0,10.0,6.0,7.0,3.0,30.1,76.0,1008.7,4.3,Tốt
2025-05-15 20:00:00,"Hà Nội/TT giao lưu văn hóa phố cổ - Hoàn Kiếm, Vietnam",21.035584,105.852771,43,43,17.0,0.1,30.0,,,26.0,94.0,1009.0,3.0,Tốt
2025-05-15 20:00:00,"Hà Nội/Chi cục BVMT, Vietnam",21.01525,105.80013,68,68,,0.1,,,,26.0,94.0,1009.0,3.0,Trung bình
2025-05-15 20:00:00,"Hanoi, Vietnam (Hà Nội)",21.0491,105.8831,65,65,49.0,11.0,,3.0,6.0,26.0,94.0,1008.5,2.8,Trung bình
2025-05-15 20:00:00,"Bắc Ninh/UBND_xã Xuân Lâm, Vietnam",21.0243474,106.0172877,55,55,47.0,3.0,,14.0,,26.0,94.0,1008.5,2.8,Trung bình
2025-05-15 19:00:00,"Hà Nội/UBND xã An Khánh - Hoài Đức, Vietnam",21.002383,105.718038,36,36,12.0,0.1,29.1,,,26.0,94.0,1008.5,2.8,Tốt
2025-05-15 19:00:00,"Hà Nội/Mầm non Vân Hà – Đông Anh, Vietnam",21.148273,105.913306,31,31,10.0,0.1,6.5,,,26.0,94.0,1008.5,2.8,Tốt
2025-05-15 20:00:00,"Bắc Ninh/Phù Xá - Văn Môn, Vietnam",21.1638526,105.9235646,4,4,3.0,1.0,,1.0,120.0,26.0,94.0,1008.5,2.8,Tốt
2025-05-15 20:00:00,"Thái nguyên/Đường Hùng Vương - Tp Thái Nguyên, Vietnam",21.593151,105.8431043,34,22,34.0,7.0,,,7.0,26.0,94.0,1008.5,2.8,Tốt
2025-05-15 20:00:00,"Lạng Sơn/phường Chi Lăng - TP Lạng Sơn, Vietnam",21.843325,106.7506,72,72,51.0,1.0,,5.0,13.0,26.5,84.6,977.5,2.0,Trung bình
2025-05-15 20:00:00,"Viet Tri, Vietnam (Tp Việt Trì)",21.33847,105.3673,31,31,20.0,12.0,23.0,38.0,13.0,26.0,94.0,1009.0,3.0,Tốt
2025-05-15 19:00:00,"Ninh Bình/Cúc Phương, Đông Phong, Nho Quan - KTTV - Trạm cảm biến, Vietnam",20.320741,105.745489,42,42,32.0,82.0,13.0,1.0,4.0,26.0,94.0,1008.5,2.8,Tốt
2025-05-15 20:00:00,"Thanh Hoá/UBND P. Lam Sơn, TX. Bỉm Sơn, Vietnam",19.91053,105.4039,23,23,16.0,3.0,,1.0,21.0,28.3,85.8,1007.1,2.0,Tốt
2025-05-15 19:00:00,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",16.46226,107.596351,90,90,55.0,11.0,6.0,11.0,28.0,28.0,80.5,1009.0,0.7,Trung bình
2025-05-15 20:00:00,"Da Nang, Vietnam (TP Đà Nẵng)",16.074,108.217,23,23,16.0,3.0,19.0,,,29.0,79.0,1010.0,2.0,Tốt
2025-05-15 19:00:00,"Gia Lai/Phù Đổng, Thành phố Pleiku - KTTV - Trạm cảm biến, Vietnam",13.968848,108.017617,41,32,41.0,22.0,115.0,4.0,43.0,25.0,84.0,924.7,1.0,Tốt
2025-05-15 18:00:00,"Nha Trang, Vietnam",12.284358,109.192524,7,7,5.0,1.0,1.0,13.0,,29.0,79.0,1010.0,0.5,Tốt
2025-05-15 20:00:00,"Vũng Tàu/Tiểu học Tóc Tiên - TX.Phú Mỹ, Vietnam",10.589853,107.131743,61,41,61.0,3.0,1.0,11.0,2.0,30.0,79.0,1009.0,3.0,Trung bình
2025-05-15 20:00:00,"Vũng Tàu/Ngã tư Giếng nước - Tp.Vũng Tàu, Vietnam",10.367976,107.0844,11,10,11.0,9.0,5.0,7.0,3.0,30.0,75.6,1009.8,4.6,Tốt
2025-05-15 20:00:00,"Hà Nội/TT giao lưu văn hóa phố cổ - Hoàn Kiếm, Vietnam",21.035584,105.852771,43,43,17.0,0.1,30.0,,,26.0,94.0,1009.0,3.0,Tốt
2025-05-15 21:00:00,"Hà Nội/Chi cục BVMT, Vietnam",21.01525,105.80013,55,55,,0.1,,,,27.0,94.0,1010.0,3.0,Trung bình
2025-05-15 21:00:00,"Hanoi, Vietnam (Hà Nội)",21.0491,105.8831,74,74,51.0,8.0,,3.0,6.0,27.0,94.0,1010.0,3.0,Trung bình
2025-05-15 21:00:00,"Bắc Ninh/UBND_xã Xuân Lâm, Vietnam",21.0243474,106.0172877,56,56,45.0,2.0,,19.0,,27.0,94.0,1010.0,3.0,Trung bình
2025-05-15 21:00:00,"Hà Nội/UBND xã An Khánh - Hoài Đức, Vietnam",21.002383,105.718038,-,49,16.0,0.1,25.5,,,27.0,94.0,1010.0,3.0,Không xác định
2025-05-15 20:00:00,"Hà Nội/Mầm non Vân Hà – Đông Anh, Vietnam",21.148273,105.913306,42,42,14.0,0.1,7.4,,,26.0,94.0,1009.5,3.0,Tốt
2025-05-15 21:00:00,"Bắc Ninh/Phù Xá - Văn Môn, Vietnam",21.1638526,105.9235646,4,4,3.0,1.0,,1.0,118.0,27.0,94.0,1010.0,3.0,Tốt
2025-05-15 21:00:00,"Thái nguyên/Đường Hùng Vương - Tp Thái Nguyên, Vietnam",21.593151,105.8431043,51,51,39.0,6.0,,,8.0,27.0,94.0,1010.0,3.0,Trung bình
2025-05-15 21:00:00,"Lạng Sơn/phường Chi Lăng - TP Lạng Sơn, Vietnam",21.843325,106.7506,56,56,41.0,1.0,,4.0,12.0,26.5,84.6,977.5,2.0,Trung bình
2025-05-15 21:00:00,"Viet Tri, Vietnam (Tp Việt Trì)",21.33847,105.3673,27,27,18.0,12.0,25.0,88.0,15.0,27.0,94.0,1010.0,3.0,Tốt
2025-05-15 20:00:00,"Ninh Bình/Cúc Phương, Đông Phong, Nho Quan - KTTV - Trạm cảm biến, Vietnam",20.320741,105.745489,34,34,32.0,87.0,13.0,1.0,4.0,26.0,94.0,1009.5,3.0,Tốt
2025-05-15 21:00:00,"Thanh Hoá/UBND P. Lam Sơn, TX. Bỉm Sơn, Vietnam",19.91053,105.4039,20,20,14.0,3.0,,1.0,21.0,28.3,85.8,1007.1,2.0,Tốt
2025-05-15 20:00:00,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",16.46226,107.596351,73,73,49.0,10.0,6.0,11.0,28.0,27.5,85.5,1010.0,1.2,Trung bình
2025-05-15 21:00:00,"Da Nang, Vietnam (TP Đà Nẵng)",16.074,108.217,35,35,23.0,3.0,19.0,,,27.0,88.0,1011.0,1.5,Tốt
2025-05-15 20:00:00,"Gia Lai/Phù Đổng, Thành phố Pleiku - KTTV - Trạm cảm biến, Vietnam",13.968848,108.017617,46,34,46.0,21.0,115.0,4.0,42.0,25.0,84.0,924.7,1.0,Tốt
2025-05-15 19:00:00,"Nha Trang, Vietnam",12.284358,109.192524,7,7,4.0,1.0,1.0,13.0,,29.0,83.0,1011.0,1.2,Tốt
2025-05-15 21:00:00,"Vũng Tàu/Tiểu học Tóc Tiên - TX.Phú Mỹ, Vietnam",10.589853,107.131743,57,40,57.0,3.0,1.0,11.0,2.0,30.0,79.0,1009.5,2.8,Trung bình
2025-05-15 21:00:00,"Vũng Tàu/Ngã tư Giếng nước - Tp.Vũng Tàu, Vietnam",10.367976,107.0844,9,9,9.0,4.0,5.0,7.0,3.0,30.0,75.3,1010.7,3.3,Tốt
2025-05-15 21:00:00,"Hà Nội/TT giao lưu văn hóa phố cổ - Hoàn Kiếm, Vietnam",21.035584,105.852771,39,39,15.0,0.1,26.2,,,27.0,94.0,1010.0,3.3,Tốt
2025-05-15 22:00:00,"Hà Nội/Chi cục BVMT, Vietnam",21.01525,105.80013,67,67,,0.1,,,,27.0,94.0,1011.0,3.6,Trung bình
2025-05-15 22:00:00,"Hanoi, Vietnam (Hà Nội)",21.0491,105.8831,85,85,53.0,4.0,,3.0,6.0,27.0,94.0,1011.0,3.6,Trung bình
2025-05-15 22:00:00,"Bắc Ninh/UBND_xã Xuân Lâm, Vietnam",21.0243474,106.0172877,70,70,50.0,4.0,,19.0,,27.0,94.0,1010.0,3.3,Trung bình
2025-05-15 21:00:00,"Hà Nội/UBND xã An Khánh - Hoài Đức, Vietnam",21.002383,105.718038,-,49,16.0,0.1,25.5,,,27.0,94.0,1010.0,3.0,Không xác định
2025-05-15 21:00:00,"Hà Nội/Mầm non Vân Hà – Đông Anh, Vietnam",21.148273,105.913306,51,51,17.0,0.1,5.5,,,27.0,94.0,1010.0,3.3,Trung bình
2025-05-15 22:00:00,"Bắc Ninh/Phù Xá - Văn Môn, Vietnam",21.1638526,105.9235646,4,4,3.0,1.0,,1.0,117.0,27.0,94.0,1011.0,3.6,Tốt
2025-05-15 22:00:00,"Thái nguyên/Đường Hùng Vương - Tp Thái Nguyên, Vietnam",21.593151,105.8431043,86,86,47.0,4.0,,,3.0,27.0,94.0,1011.0,3.6,Trung bình
2025-05-15 22:00:00,"Lạng Sơn/phường Chi Lăng - TP Lạng Sơn, Vietnam",21.843325,106.7506,41,41,31.0,1.0,,3.0,12.0,26.5,84.6,977.5,2.0,Tốt
2025-05-15 21:00:00,"Viet Tri, Vietnam (Tp Việt Trì)",21.33847,105.3673,27,27,19.0,12.0,25.0,88.0,16.0,27.0,94.0,1010.0,3.3,Tốt
2025-05-15 22:00:00,"Ninh Bình/Cúc Phương, Đông Phong, Nho Quan - KTTV - Trạm cảm biến, Vietnam",20.320741,105.745489,39,39,30.0,99.0,12.0,1.0,3.0,27.0,94.0,1011.0,3.6,Tốt
2025-05-15 22:00:00,"Thanh Hoá/UBND P. Lam Sơn, TX. Bỉm Sơn, Vietnam",19.91053,105.4039,18,18,12.0,3.0,,1.0,21.0,28.3,85.8,1007.1,2.0,Tốt
2025-05-15 21:00:00,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",16.46226,107.596351,61,61,41.0,12.0,6.0,5.0,28.0,27.0,88.0,1010.5,1.2,Trung bình
2025-05-15 22:00:00,"Da Nang, Vietnam (TP Đà Nẵng)",16.074,108.217,35,35,24.0,3.0,19.0,,,27.0,83.0,1012.0,1.5,Tốt
2025-05-15 21:00:00,"Gia Lai/Phù Đổng, Thành phố Pleiku - KTTV - Trạm cảm biến, Vietnam",13.968848,108.017617,47,35,47.0,21.0,115.0,4.0,43.0,25.0,84.0,924.7,1.0,Tốt
2025-05-15 20:00:00,"Nha Trang, Vietnam",12.284358,109.192524,7,7,5.0,2.0,4.0,12.0,,29.0,81.0,1012.0,1.0,Tốt
2025-05-15 22:00:00,"Vũng Tàu/Tiểu học Tóc Tiên - TX.Phú Mỹ, Vietnam",10.589853,107.131743,43,29,43.0,2.0,1.0,11.0,1.0,28.0,94.0,1010.0,1.5,Tốt
2025-05-15 22:00:00,"Vũng Tàu/Ngã tư Giếng nước - Tp.Vũng Tàu, Vietnam",10.367976,107.0844,9,9,9.0,6.0,4.0,7.0,3.0,29.5,79.0,1010.9,1.2,Tốt
2025-05-15 23:00:00,"Hà Nội/TT giao lưu văn hóa phố cổ - Hoàn Kiếm, Vietnam",21.035584,105.852771,48,48,19.0,0.1,19.3,,,27.0,94.0,1010.5,3.8,Tốt
2025-05-15 23:00:00,"Hà Nội/Chi cục BVMT, Vietnam",21.01525,105.80013,62,62,,0.1,,,,27.0,94.0,1011.0,3.6,Trung bình
2025-05-15 23:00:00,"Hanoi, Vietnam (Hà Nội)",21.0491,105.8831,82,82,52.0,3.0,,4.0,6.0,27.0,94.0,1011.0,3.3,Trung bình
2025-05-15 23:00:00,"Bắc Ninh/UBND_xã Xuân Lâm, Vietnam",21.0243474,106.0172877,141,141,75.0,7.0,,17.0,,27.0,94.0,1011.0,3.6,Không tốt cho nhóm nhạy cảm
2025-05-15 23:00:00,"Hà Nội/UBND xã An Khánh - Hoài Đức, Vietnam",21.002383,105.718038,-,67,23.0,0.1,22.8,,,27.0,94.0,1010.5,3.8,Không xác định
2025-05-15 23:00:00,"Hà Nội/Mầm non Vân Hà – Đông Anh, Vietnam",21.148273,105.913306,65,65,22.0,0.1,4.2,,,27.0,94.0,1010.5,3.8,Trung bình
2025-05-15 23:00:00,"Bắc Ninh/Phù Xá - Văn Môn, Vietnam",21.1638526,105.9235646,4,4,3.0,1.0,,1.0,115.0,27.0,94.0,1011.0,3.6,Tốt
2025-05-15 23:00:00,"Thái nguyên/Đường Hùng Vương - Tp Thái Nguyên, Vietnam",21.593151,105.8431043,110,110,47.0,3.0,,,2.0,27.0,94.0,1011.0,3.3,Không tốt cho nhóm nhạy cảm
2025-05-15 23:00:00,"Lạng Sơn/phường Chi Lăng - TP Lạng Sơn, Vietnam",21.843325,106.7506,30,30,23.0,1.0,,3.0,12.0,25.4,90.9,979.2,2.0,Tốt
2025-05-15 23:00:00,"Viet Tri, Vietnam (Tp Việt Trì)",21.33847,105.3673,31,31,21.0,12.0,31.0,42.0,17.0,27.0,94.0,1011.0,3.3,Tốt
2025-05-15 23:00:00,"Ninh Bình/Cúc Phương, Đông Phong, Nho Quan - KTTV - Trạm cảm biến, Vietnam",20.320741,105.745489,45,45,23.0,100.0,12.0,1.0,3.0,27.0,94.0,1011.0,3.6,Tốt
2025-05-15 23:00:00,"Thanh Hoá/UBND P. Lam Sơn, TX. Bỉm Sơn, Vietnam",19.91053,105.4039,17,17,11.0,3.0,,1.0,22.0,27.6,91.0,1009.4,1.0,Tốt
2025-05-15 22:00:00,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",16.46226,107.596351,54,54,36.0,9.0,6.0,5.0,28.0,27.0,88.0,1011.0,1.0,Trung bình
2025-05-15 23:00:00,"Da Nang, Vietnam (TP Đà Nẵng)",16.074,108.217,32,32,22.0,3.0,19.0,,,27.0,83.0,1012.0,1.2,Tốt
2025-05-15 22:00:00,"Gia Lai/Phù Đổng, Thành phố Pleiku - KTTV - Trạm cảm biến, Vietnam",13.968848,108.017617,44,33,44.0,21.0,117.0,5.0,43.0,23.6,91.9,926.0,1.0,Tốt
2025-05-15 21:00:00,"Nha Trang, Vietnam",12.284358,109.192524,7,7,5.0,1.0,2.0,12.0,,28.0,88.0,1012.0,1.2,Tốt
2025-05-15 23:00:00,"Vũng Tàu/Tiểu học Tóc Tiên - TX.Phú Mỹ, Vietnam",10.589853,107.131743,33,23,33.0,2.0,1.0,11.0,1.0,28.5,91.0,1010.0,1.8,Tốt
2025-05-15 23:00:00,"Vũng Tàu/Ngã tư Giếng nước - Tp.Vũng Tàu, Vietnam",10.367976,107.0844,9,9,9.0,4.0,4.0,1.0,3.0,29.4,79.0,1010.7,1.5,Tốt
2025-05-15 23:00:00,"Hà Nội/TT giao lưu văn hóa phố cổ - Hoàn Kiếm, Vietnam",21.035584,105.852771,48,48,19.0,0.1,19.3,,,27.0,94.0,1010.5,3.8,Tốt
2025-05-16 00:00:00,"Hà Nội/Chi cục BVMT, Vietnam",21.01525,105.80013,77,77,,0.1,,,,27.0,94.0,1010.0,3.6,Trung bình
2025-05-16 00:00:00,"Hanoi, Vietnam (Hà Nội)",21.0491,105.8831,75,75,49.0,2.0,,6.0,6.0,27.0,94.0,1010.5,3.8,Trung bình
2025-05-16 00:00:00,"Bắc Ninh/UBND_xã Xuân Lâm, Vietnam",21.0243474,106.0172877,125,125,69.0,2.0,,17.0,,27.0,94.0,1010.0,3.6,Không tốt cho nhóm nhạy cảm
2025-05-15 23:00:00,"Hà Nội/UBND xã An Khánh - Hoài Đức, Vietnam",21.002383,105.718038,-,67,23.0,0.1,22.8,,,27.0,94.0,1010.5,3.8,Không xác định
2025-05-15 23:00:00,"Hà Nội/Mầm non Vân Hà – Đông Anh, Vietnam",21.148273,105.913306,65,65,22.0,0.1,4.2,,,27.0,94.0,1010.5,3.8,Trung bình
2025-05-16 00:00:00,"Bắc Ninh/Phù Xá - Văn Môn, Vietnam",21.1638526,105.9235646,5,5,3.0,1.0,,1.0,113.0,27.0,94.0,1010.5,3.8,Tốt
2025-05-16 00:00:00,"Thái nguyên/Đường Hùng Vương - Tp Thái Nguyên, Vietnam",21.593151,105.8431043,116,116,45.0,4.0,,,2.0,27.0,94.0,1010.5,3.8,Không tốt cho nhóm nhạy cảm
2025-05-16 00:00:00,"Lạng Sơn/phường Chi Lăng - TP Lạng Sơn, Vietnam",21.843325,106.7506,26,26,19.0,1.0,,3.0,12.0,25.4,90.9,979.2,2.0,Tốt
2025-05-16 00:00:00,"Viet Tri, Vietnam (Tp Việt Trì)",21.33847,105.3673,40,40,27.0,12.0,30.0,36.0,17.0,27.0,94.0,1010.5,3.8,Tốt
2025-05-15 23:00:00,"Ninh Bình/Cúc Phương, Đông Phong, Nho Quan - KTTV - Trạm cảm biến, Vietnam",20.320741,105.745489,45,45,23.0,100.0,12.0,1.0,3.0,27.0,94.0,1011.0,3.6,Tốt
2025-05-16 00:00:00,"Thanh Hoá/UBND P. Lam Sơn, TX. Bỉm Sơn, Vietnam",19.91053,105.4039,17,17,12.0,3.0,,1.0,21.0,27.6,91.0,1009.4,1.0,Tốt
2025-05-15 23:00:00,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",16.46226,107.596351,45,45,30.0,6.0,6.0,4.0,28.0,27.0,88.0,1011.0,1.2,Tốt
2025-05-16 00:00:00,"Da Nang, Vietnam (TP Đà Nẵng)",16.074,108.217,32,32,22.0,3.0,19.0,,,27.0,88.0,1011.5,0.7,Tốt
2025-05-15 23:00:00,"Gia Lai/Phù Đổng, Thành phố Pleiku - KTTV - Trạm cảm biến, Vietnam",13.968848,108.017617,40,31,40.0,20.0,117.0,5.0,43.0,23.6,91.9,926.0,1.0,Tốt
2025-05-15 22:00:00,"Nha Trang, Vietnam",12.284358,109.192524,9,9,6.0,2.0,4.0,11.0,,28.0,85.5,1011.5,1.5,Tốt
2025-05-16 00:00:00,"Vũng Tàu/Tiểu học Tóc Tiên - TX.Phú Mỹ, Vietnam",10.589853,107.131743,28,20,28.0,2.0,1.0,11.0,1.0,28.0,94.0,1010.0,2.5,Tốt
